Order ID,Order Date,Ship Date,Customer ID,Segment,Country/Region,City,State,Region,Product ID,Category,Sub-Category,Sales,Quantity,Discount,Profit,order_date,ship_date,Year-Month
CA-2019-101868,2019-06-09,2019-06-16,MJ-17740,Consumer,United States,Miami,Florida,South,OFF-BI-10003876,Office Supplies,Binders,64.2,5,0.7,-42.79999999999998,2019-06-09,2019-06-16,2019-06
CA-2019-101868,2019-06-09,2019-06-16,MJ-17740,Consumer,United States,Miami,Florida,South,OFF-BI-10002133,Office Supplies,Binders,38.52,3,0.7,-26.964,2019-06-09,2019-06-16,2019-06
CA-2019-101868,2019-06-09,2019-06-16,MJ-17740,Consumer,United States,Miami,Florida,South,TEC-AC-10004396,Technology,Accessories,72.6,5,0.2,-8.167499999999993,2019-06-09,2019-06-16,2019-06
CA-2021-133207,2021-11-27,2021-12-03,DO-13645,Consumer,United States,Los Angeles,California,West,TEC-PH-10004100,Technology,Phones,57.568,4,0.2,5.756800000000002,2021-11-27,2021-12-03,2021-11
CA-2019-132948,2019-03-27,2019-04-03,MV-17485,Consumer,United States,Seattle,Washington,West,OFF-ST-10000636,Office Supplies,Storage,83.69999999999999,5,0.0,3.3479999999999954,2019-03-27,2019-04-03,2019-03
CA-2019-134992,2019-09-22,2019-09-26,MG-17875,Home Office,United States,Arlington,Virginia,South,OFF-PA-10001972,Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001,2019-09-22,2019-09-26,2019-09
CA-2019-134992,2019-09-22,2019-09-26,MG-17875,Home Office,United States,Arlington,Virginia,South,FUR-FU-10002554,Furniture,Furnishings,47.98,2,0.0,11.035399999999996,2019-09-22,2019-09-26,2019-09
CA-2019-126725,2019-11-17,2019-11-21,BS-11665,Consumer,United States,San Diego,California,West,TEC-PH-10003174,Technology,Phones,415.9680000000001,4,0.2,51.99599999999998,2019-11-17,2019-11-21,2019-11
CA-2019-126725,2019-11-17,2019-11-21,BS-11665,Consumer,United States,San Diego,California,West,OFF-ST-10001418,Office Supplies,Storage,304.9,5,0.0,6.097999999999999,2019-11-17,2019-11-21,2019-11
CA-2019-126725,2019-11-17,2019-11-21,BS-11665,Consumer,United States,San Diego,California,West,FUR-FU-10002813,Furniture,Furnishings,80.96,4,0.0,29.145599999999995,2019-11-17,2019-11-21,2019-11
CA-2019-126725,2019-11-17,2019-11-21,BS-11665,Consumer,United States,San Diego,California,West,OFF-ST-10000129,Office Supplies,Storage,777.21,7,0.0,54.40469999999996,2019-11-17,2019-11-21,2019-11
CA-2019-126725,2019-11-17,2019-11-21,BS-11665,Consumer,United States,San Diego,California,West,OFF-PA-10001639,Office Supplies,Paper,32.400000000000006,5,0.0,15.552000000000001,2019-11-17,2019-11-21,2019-11
CA-2019-126725,2019-11-17,2019-11-21,BS-11665,Consumer,United States,San Diego,California,West,FUR-CH-10001708,Furniture,Chairs,225.56799999999998,2,0.2,2.81959999999998,2019-11-17,2019-11-21,2019-11
CA-2019-126725,2019-11-17,2019-11-21,BS-11665,Consumer,United States,San Diego,California,West,FUR-FU-10001591,Furniture,Furnishings,36.599999999999994,3,0.0,15.372000000000002,2019-11-17,2019-11-21,2019-11
CA-2019-121783,2019-11-10,2019-11-14,PO-19180,Home Office,United States,Roseville,Minnesota,Central,OFF-AP-10003849,Office Supplies,Appliances,715.64,2,0.0,178.90999999999997,2019-11-10,2019-11-14,2019-11
CA-2019-121783,2019-11-10,2019-11-14,PO-19180,Home Office,United States,Roseville,Minnesota,Central,OFF-ST-10000078,Office Supplies,Storage,795.51,3,0.0,143.19179999999994,2019-11-10,2019-11-14,2019-11
CA-2019-121783,2019-11-10,2019-11-14,PO-19180,Home Office,United States,Roseville,Minnesota,Central,TEC-CO-10001571,Technology,Copiers,549.99,1,0.0,274.995,2019-11-10,2019-11-14,2019-11
CA-2019-121783,2019-11-10,2019-11-14,PO-19180,Home Office,United States,Roseville,Minnesota,Central,OFF-BI-10001658,Office Supplies,Binders,74.76,3,0.0,34.3896,2019-11-10,2019-11-14,2019-11
CA-2019-121783,2019-11-10,2019-11-14,PO-19180,Home Office,United States,Roseville,Minnesota,Central,FUR-FU-10004351,Furniture,Furnishings,29.22,3,0.0,12.856800000000002,2019-11-10,2019-11-14,2019-11
US-2018-138835,2018-09-10,2018-09-14,DA-13450,Home Office,United States,Virginia Beach,Virginia,South,OFF-BI-10003314,Office Supplies,Binders,9.64,2,0.0,4.7236,2018-09-10,2018-09-14,2018-09
CA-2019-112214,2019-08-05,2019-08-11,AH-10690,Corporate,United States,Dallas,Texas,Central,OFF-ST-10001505,Office Supplies,Storage,33.48800000000001,7,0.2,-1.2558000000000051,2019-08-05,2019-08-11,2019-08
CA-2019-112214,2019-08-05,2019-08-11,AH-10690,Corporate,United States,Dallas,Texas,Central,OFF-SU-10003567,Office Supplies,Supplies,23.04,3,0.2,-4.895999999999999,2019-08-05,2019-08-11,2019-08
CA-2019-112214,2019-08-05,2019-08-11,AH-10690,Corporate,United States,Dallas,Texas,Central,OFF-BI-10002982,Office Supplies,Binders,1.3619999999999997,1,0.8,-2.1792000000000007,2019-08-05,2019-08-11,2019-08
CA-2019-112214,2019-08-05,2019-08-11,AH-10690,Corporate,United States,Dallas,Texas,Central,FUR-FU-10002364,Furniture,Furnishings,14.76,5,0.6,-11.439000000000004,2019-08-05,2019-08-11,2019-08
US-2021-153255,2021-09-03,2021-09-07,JK-15730,Consumer,United States,Concord,California,West,FUR-BO-10004218,Furniture,Bookcases,239.66599999999997,2,0.15,14.097999999999999,2021-09-03,2021-09-07,2021-09
CA-2019-108119,2019-11-01,2019-11-08,MS-17530,Consumer,United States,Conway,Arkansas,South,FUR-TA-10002530,Furniture,Tables,301.96,2,0.0,45.29399999999998,2019-11-01,2019-11-08,2019-11
CA-2019-157434,2019-04-29,2019-05-04,JK-15640,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-PA-10001526,Office Supplies,Paper,7.968000000000001,2,0.2,2.8884000000000007,2019-04-29,2019-05-04,2019-04
CA-2020-101525,2020-05-01,2020-05-04,CM-12235,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10001497,Office Supplies,Paper,109.92,2,0.0,53.8608,2020-05-01,2020-05-04,2020-05
CA-2020-101525,2020-05-01,2020-05-04,CM-12235,Consumer,United States,Little Rock,Arkansas,South,OFF-PA-10003936,Office Supplies,Paper,19.44,3,0.0,9.3312,2020-05-01,2020-05-04,2020-05
CA-2020-101525,2020-05-01,2020-05-04,CM-12235,Consumer,United States,Little Rock,Arkansas,South,OFF-AR-10000716,Office Supplies,Art,11.16,2,0.0,4.3524,2020-05-01,2020-05-04,2020-05
US-2018-117968,2018-08-05,2018-08-07,RS-19420,Corporate,United States,Meriden,Connecticut,East,OFF-AP-10002765,Office Supplies,Appliances,79.47,3,0.0,22.251600000000003,2018-08-05,2018-08-07,2018-08
US-2018-117968,2018-08-05,2018-08-07,RS-19420,Corporate,United States,Meriden,Connecticut,East,OFF-AR-10004165,Office Supplies,Art,4.56,2,0.0,2.0064,2018-08-05,2018-08-07,2018-08
US-2018-117968,2018-08-05,2018-08-07,RS-19420,Corporate,United States,Meriden,Connecticut,East,FUR-CH-10002335,Furniture,Chairs,1133.35,5,0.0,294.67100000000005,2018-08-05,2018-08-07,2018-08
CA-2020-158211,2020-01-04,2020-01-08,BP-11185,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-AR-10004078,Office Supplies,Art,4.672,1,0.2,0.5839999999999999,2020-01-04,2020-01-08,2020-01
CA-2020-158211,2020-01-04,2020-01-08,BP-11185,Corporate,United States,Philadelphia,Pennsylvania,East,OFF-BI-10002026,Office Supplies,Binders,104.58000000000001,6,0.7,-80.17800000000003,2020-01-04,2020-01-08,2020-01
CA-2020-152247,2020-11-07,2020-11-12,MA-17995,Home Office,United States,Cheyenne,Wyoming,West,FUR-CH-10001215,Furniture,Chairs,1603.1360000000002,4,0.2,100.19599999999997,2020-11-07,2020-11-12,2020-11
CA-2020-128223,2020-06-14,2020-06-14,EB-13705,Corporate,United States,Anaheim,California,West,FUR-TA-10001771,Furniture,Tables,1293.4879999999998,7,0.2,80.84300000000007,2020-06-14,2020-06-14,2020-06
CA-2020-154235,2020-09-24,2020-09-28,RD-19900,Consumer,United States,Bloomington,Indiana,Central,FUR-FU-10004006,Furniture,Furnishings,127.94999999999999,3,0.0,21.751499999999986,2020-09-24,2020-09-28,2020-09
CA-2021-129910,2021-03-30,2021-04-03,ME-17320,Home Office,United States,Columbus,Georgia,South,OFF-ST-10003282,Office Supplies,Storage,59.76,1,0.0,16.732800000000005,2021-03-30,2021-04-03,2021-03
CA-2021-133095,2021-06-04,2021-06-04,EH-14005,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10002353,Office Supplies,Binders,108.08,7,0.0,54.04,2021-06-04,2021-06-04,2021-06
CA-2021-133095,2021-06-04,2021-06-04,EH-14005,Home Office,United States,Jonesboro,Arkansas,South,OFF-BI-10004141,Office Supplies,Binders,9.540000000000001,3,0.0,4.3884,2021-06-04,2021-06-04,2021-06
CA-2019-130554,2019-04-07,2019-04-09,FM-14290,Home Office,United States,Philadelphia,Pennsylvania,East,OFF-AR-10001954,Office Supplies,Art,11.736,3,0.2,1.0269,2019-04-07,2019-04-09,2019-04
CA-2018-152443,2018-05-21,2018-05-26,FG-14260,Home Office,United States,Lawrence,Massachusetts,East,OFF-BI-10001071,Office Supplies,Binders,447.85999999999996,7,0.0,219.4514,2018-05-21,2018-05-26,2018-05
CA-2018-152443,2018-05-21,2018-05-26,FG-14260,Home Office,United States,Lawrence,Massachusetts,East,OFF-PA-10003022,Office Supplies,Paper,17.94,3,0.0,8.790600000000001,2018-05-21,2018-05-26,2018-05
CA-2018-152443,2018-05-21,2018-05-26,FG-14260,Home Office,United States,Lawrence,Massachusetts,East,OFF-AP-10001293,Office Supplies,Appliances,245.88,6,0.0,68.84639999999999,2018-05-21,2018-05-26,2018-05
CA-2020-133319,2020-09-05,2020-09-11,MV-17485,Consumer,United States,New York City,New York,East,OFF-PA-10001815,Office Supplies,Paper,192.16,4,0.0,92.23679999999999,2020-09-05,2020-09-11,2020-09
CA-2020-133935,2020-09-18,2020-09-22,JW-15220,Corporate,United States,San Diego,California,West,FUR-CH-10001215,Furniture,Chairs,801.5680000000001,2,0.2,50.097999999999985,2020-09-18,2020-09-22,2020-09
CA-2020-133935,2020-09-18,2020-09-22,JW-15220,Corporate,United States,San Diego,California,West,OFF-PA-10000100,Office Supplies,Paper,368.91,9,0.0,180.76590000000002,2020-09-18,2020-09-22,2020-09
CA-2020-133935,2020-09-18,2020-09-22,JW-15220,Corporate,United States,San Diego,California,West,FUR-CH-10002880,Furniture,Chairs,885.528,9,0.2,-99.62190000000007,2020-09-18,2020-09-22,2020-09
CA-2020-136301,2020-03-13,2020-03-15,EH-13765,Corporate,United States,San Francisco,California,West,FUR-FU-10004712,Furniture,Furnishings,28.28,2,0.0,7.352800000000002,2020-03-13,2020-03-15,2020-03
CA-2020-136301,2020-03-13,2020-03-15,EH-13765,Corporate,United States,San Francisco,California,West,OFF-SU-10000151,Office Supplies,Supplies,4912.59,3,0.0,196.50359999999978,2020-03-13,2020-03-15,2020-03
US-2018-109456,2018-10-16,2018-10-17,LS-17245,Consumer,United States,San Francisco,California,West,OFF-BI-10000136,Office Supplies,Binders,14.352000000000002,3,0.2,5.023199999999999,2018-10-16,2018-10-17,2018-10
US-2018-109456,2018-10-16,2018-10-17,LS-17245,Consumer,United States,San Francisco,California,West,TEC-AC-10003610,Technology,Accessories,179.97,3,0.0,86.38560000000001,2018-10-16,2018-10-17,2018-10
CA-2021-151596,2021-10-08,2021-10-11,BP-11050,Corporate,United States,Cranston,Rhode Island,East,OFF-ST-10001837,Office Supplies,Storage,42.76,1,0.0,11.1176,2021-10-08,2021-10-11,2021-10
CA-2019-147879,2019-05-07,2019-05-12,CC-12220,Consumer,United States,Owensboro,Kentucky,South,OFF-PA-10001952,Office Supplies,Paper,45.68,2,0.0,21.0128,2019-05-07,2019-05-12,2019-05
CA-2020-166625,2020-04-14,2020-04-17,JM-15580,Consumer,United States,Baltimore,Maryland,East,OFF-BI-10002414,Office Supplies,Binders,25.06,2,0.0,11.778199999999998,2020-04-14,2020-04-17,2020-04
CA-2020-146157,2020-11-21,2020-11-26,RD-19720,Consumer,United States,Chicago,Illinois,Central,OFF-PA-10001790,Office Supplies,Paper,38.432,1,0.2,13.451199999999996,2020-11-21,2020-11-26,2020-11
CA-2020-146157,2020-11-21,2020-11-26,RD-19720,Consumer,United States,Chicago,Illinois,Central,OFF-ST-10001590,Office Supplies,Storage,21.568,2,0.2,1.6175999999999986,2020-11-21,2020-11-26,2020-11
CA-2020-146157,2020-11-21,2020-11-26,RD-19720,Consumer,United States,Chicago,Illinois,Central,TEC-AC-10003657,Technology,Accessories,81.57600000000001,3,0.2,2.0393999999999934,2020-11-21,2020-11-26,2020-11
CA-2021-159954,2021-09-10,2021-09-14,SS-20410,Consumer,United States,Atlanta,Georgia,South,OFF-BI-10004876,Office Supplies,Binders,2.78,1,0.0,1.3621999999999999,2021-09-10,2021-09-14,2021-09
CA-2021-100825,2021-09-09,2021-09-14,KD-16495,Corporate,United States,Los Angeles,California,West,OFF-ST-10003123,Office Supplies,Storage,99.87,3,0.0,23.968799999999998,2021-09-09,2021-09-14,2021-09
CA-2018-168305,2018-11-01,2018-11-08,PL-18925,Home Office,United States,Los Angeles,California,West,OFF-LA-10003498,Office Supplies,Labels,44.400000000000006,3,0.0,22.200000000000003,2018-11-01,2018-11-08,2018-11
CA-2018-168305,2018-11-01,2018-11-08,PL-18925,Home Office,United States,Los Angeles,California,West,OFF-PA-10004947,Office Supplies,Paper,21.400000000000002,5,0.0,9.629999999999999,2018-11-01,2018-11-08,2018-11
CA-2020-167682,2020-04-03,2020-04-09,ZD-21925,Consumer,United States,Richmond,Indiana,Central,FUR-FU-10003799,Furniture,Furnishings,71.12,4,0.0,22.047199999999997,2020-04-03,2020-04-09,2020-04
CA-2020-167682,2020-04-03,2020-04-09,ZD-21925,Consumer,United States,Richmond,Indiana,Central,TEC-PH-10000673,Technology,Phones,259.96,4,0.0,124.7808,2020-04-03,2020-04-09,2020-04
CA-2021-108000,2021-01-12,2021-01-16,LS-16945,Corporate,United States,San Francisco,California,West,OFF-EN-10002621,Office Supplies,Envelopes,9.78,1,0.0,4.89,2021-01-12,2021-01-16,2021-01
CA-2019-146465,2019-11-20,2019-11-24,PB-18805,Home Office,United States,San Francisco,California,West,OFF-BI-10004528,Office Supplies,Binders,24.192,9,0.2,7.559999999999999,2019-11-20,2019-11-24,2019-11
CA-2020-159639,2020-11-27,2020-12-02,PC-18745,Corporate,United States,Westfield,New Jersey,East,FUR-FU-10001889,Furniture,Furnishings,31.56,3,0.0,10.4148,2020-11-27,2020-12-02,2020-11
US-2021-153948,2021-11-06,2021-11-06,FM-14290,Home Office,United States,San Francisco,California,West,OFF-PA-10000157,Office Supplies,Paper,59.94,3,0.0,28.171799999999998,2021-11-06,2021-11-06,2021-11
US-2021-153948,2021-11-06,2021-11-06,FM-14290,Home Office,United States,San Francisco,California,West,OFF-PA-10002764,Office Supplies,Paper,45.36,4,0.0,22.226399999999998,2021-11-06,2021-11-06,2021-11
US-2021-153948,2021-11-06,2021-11-06,FM-14290,Home Office,United States,San Francisco,California,West,OFF-PA-10000143,Office Supplies,Paper,26.400000000000002,5,0.0,12.672,2021-11-06,2021-11-06,2021-11
US-2021-153948,2021-11-06,2021-11-06,FM-14290,Home Office,United States,San Francisco,California,West,OFF-LA-10000414,Office Supplies,Labels,41.4,4,0.0,19.872,2021-11-06,2021-11-06,2021-11
US-2021-153948,2021-11-06,2021-11-06,FM-14290,Home Office,United States,San Francisco,California,West,TEC-AC-10003441,Technology,Accessories,16.95,1,0.0,1.0169999999999995,2021-11-06,2021-11-06,2021-11
US-2020-113985,2020-12-02,2020-12-07,KD-16495,Corporate,United States,San Jose,California,West,OFF-BI-10002353,Office Supplies,Binders,24.704,2,0.2,9.264,2020-12-02,2020-12-07,2020-12
US-2020-113985,2020-12-02,2020-12-07,KD-16495,Corporate,United States,San Jose,California,West,OFF-AP-10001303,Office Supplies,Appliances,59.699999999999996,3,0.0,26.864999999999995,2020-12-02,2020-12-07,2020-12
US-2020-113985,2020-12-02,2020-12-07,KD-16495,Corporate,United States,San Jose,California,West,FUR-FU-10003026,Furniture,Furnishings,14.52,3,0.0,5.6628,2020-12-02,2020-12-07,2020-12
US-2020-113985,2020-12-02,2020-12-07,KD-16495,Corporate,United States,San Jose,California,West,OFF-BI-10000632,Office Supplies,Binders,104.184,3,0.2,33.8598,2020-12-02,2020-12-07,2020-12
CA-2020-155383,2020-12-17,2020-12-22,SC-20680,Home Office,United States,Seattle,Washington,West,OFF-ST-10001328,Office Supplies,Storage,46.53,3,0.0,13.028400000000001,2020-12-17,2020-12-22,2020-12
CA-2018-120432,2018-08-24,2018-08-26,DW-13585,Corporate,United States,Owensboro,Kentucky,South,OFF-SU-10004661,Office Supplies,Supplies,25.5,3,0.0,6.63,2018-08-24,2018-08-26,2018-08
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,OFF-ST-10000617,Office Supplies,Storage,14.9,5,0.0,1.0429999999999984,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,OFF-LA-10002762,Office Supplies,Labels,87.71,7,0.0,41.223699999999994,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,FUR-CH-10001973,Furniture,Chairs,199.764,2,0.1,8.878399999999996,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,OFF-ST-10003058,Office Supplies,Storage,94.6,4,0.0,27.433999999999997,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,FUR-BO-10004834,Furniture,Bookcases,4228.704000000001,6,0.2,158.57639999999992,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,FUR-BO-10002213,Furniture,Bookcases,2003.9200000000003,5,0.2,-25.04900000000015,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,TEC-PH-10002170,Technology,Phones,209.96999999999997,3,0.0,58.7916,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,TEC-AC-10003033,Technology,Accessories,659.9,2,0.0,217.76699999999994,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,OFF-PA-10004071,Office Supplies,Paper,110.96,2,0.0,53.260799999999996,2019-09-17,2019-09-23,2019-09
US-2019-126977,2019-09-17,2019-09-23,PF-19120,Consumer,United States,New York City,New York,East,TEC-PH-10000169,Technology,Phones,67.8,4,0.0,1.3559999999999945,2019-09-17,2019-09-23,2019-09
CA-2020-130288,2020-11-26,2020-11-30,DK-13225,Corporate,United States,New York City,New York,East,FUR-TA-10002958,Furniture,Tables,313.176,2,0.4,-120.05080000000007,2020-11-26,2020-11-30,2020-11
CA-2021-146458,2021-11-19,2021-11-22,RB-19435,Consumer,United States,Springfield,Virginia,South,OFF-AR-10001177,Office Supplies,Art,22.959999999999997,7,0.0,6.658399999999997,2021-11-19,2021-11-22,2021-11
CA-2021-150420,2021-06-03,2021-06-08,GD-14590,Corporate,United States,Bellingham,Washington,West,TEC-AC-10004975,Technology,Accessories,1099.5,10,0.0,362.83500000000004,2021-06-03,2021-06-08,2021-06
US-2018-118997,2018-04-08,2018-04-12,RA-19885,Corporate,United States,Decatur,Alabama,South,FUR-TA-10001086,Furniture,Tables,1215.92,8,0.0,316.1392000000001,2018-04-08,2018-04-12,2018-04
CA-2018-114314,2018-10-11,2018-10-15,DB-13555,Corporate,United States,Fayetteville,Arkansas,South,OFF-LA-10000240,Office Supplies,Labels,7.31,1,0.0,3.4356999999999998,2018-10-11,2018-10-15,2018-10
CA-2018-114314,2018-10-11,2018-10-15,DB-13555,Corporate,United States,Fayetteville,Arkansas,South,FUR-FU-10002107,Furniture,Furnishings,8.92,4,0.0,3.9248000000000003,2018-10-11,2018-10-15,2018-10
US-2021-169551,2021-07-07,2021-07-09,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,FUR-BO-10001519,Furniture,Bookcases,87.21000000000001,3,0.5,-45.3492,2021-07-07,2021-07-09,2021-07
US-2021-169551,2021-07-07,2021-07-09,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-PA-10004100,Office Supplies,Paper,15.552000000000003,3,0.2,5.4432,2021-07-07,2021-07-09,2021-07
US-2021-169551,2021-07-07,2021-07-09,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-PH-10001363,Technology,Phones,683.9879999999999,2,0.4,-113.9980000000001,2021-07-07,2021-07-09,2021-07
US-2021-169551,2021-07-07,2021-07-09,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,OFF-ST-10004835,Office Supplies,Storage,13.392000000000001,3,0.2,1.0044,2021-07-07,2021-07-09,2021-07
US-2021-169551,2021-07-07,2021-07-09,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10002018,Technology,Accessories,16.776000000000003,3,0.2,4.8231,2021-07-07,2021-07-09,2021-07
US-2021-169551,2021-07-07,2021-07-09,RL-19615,Consumer,United States,Philadelphia,Pennsylvania,East,TEC-AC-10003033,Technology,Accessories,527.92,2,0.2,85.78699999999995,2021-07-07,2021-07-09,2021-07
CA-2020-103107,2020-07-04,2020-07-04,RB-19465,Home Office,United States,Seattle,Washington,West,FUR-FU-10000221,Furniture,Furnishings,25.4,5,0.0,8.636,2020-07-04,2020-07-04,2020-07
CA-2020-103107,2020-07-04,2020-07-04,RB-19465,Home Office,United States,Seattle,Washington,West,TEC-PH-10001198,Technology,Phones,177.48000000000002,3,0.2,19.966499999999982,2020-07-04,2020-07-04,2020-07
CA-2020-103107,2020-07-04,2020-07-04,RB-19465,Home Office,United States,Seattle,Washington,West,TEC-PH-10002564,Technology,Phones,71.976,3,0.2,8.99699999999999,2020-07-04,2020-07-04,2020-07
CA-2021-122077,2021-05-19,2021-05-25,JF-15295,Consumer,United States,Plano,Texas,Central,TEC-PH-10003811,Technology,Phones,95.992,1,0.2,9.5992,2021-05-19,2021-05-25,2021-05
CA-2021-122077,2021-05-19,2021-05-25,JF-15295,Consumer,United States,Plano,Texas,Central,OFF-LA-10004178,Office Supplies,Labels,13.216000000000001,4,0.2,4.2951999999999995,2021-05-19,2021-05-25,2021-05
CA-2021-112431,2021-10-12,2021-10-14,RW-19690,Consumer,United States,Los Angeles,California,West,TEC-AC-10001465,Technology,Accessories,435.84000000000003,12,0.0,130.75199999999995,2021-10-12,2021-10-14,2021-10
CA-2021-112431,2021-10-12,2021-10-14,RW-19690,Consumer,United States,Los Angeles,California,West,OFF-AR-10000940,Office Supplies,Art,5.88,2,0.0,1.5876000000000001,2021-10-12,2021-10-14,2021-10
CA-2020-151092,2020-08-06,2020-08-13,VG-21790,Consumer,United States,Los Angeles,California,West,TEC-PH-10001700,Technology,Phones,211.168,4,0.2,18.47720000000001,2020-08-06,2020-08-13,2020-08
CA-2018-104178,2018-08-25,2018-08-29,JM-15265,Corporate,United States,Los Angeles,California,West,FUR-FU-10000771,Furniture,Furnishings,6.28,1,0.0,2.6376000000000004,2018-08-25,2018-08-29,2018-08
CA-2018-104178,2018-08-25,2018-08-29,JM-15265,Corporate,United States,Los Angeles,California,West,TEC-AC-10002399,Technology,Accessories,95.1,5,0.0,30.431999999999995,2018-08-25,2018-08-29,2018-08
CA-2018-104178,2018-08-25,2018-08-29,JM-15265,Corporate,United States,Los Angeles,California,West,OFF-PA-10004983,Office Supplies,Paper,25.92,4,0.0,12.441600000000001,2018-08-25,2018-08-29,2018-08
CA-2018-104178,2018-08-25,2018-08-29,JM-15265,Corporate,United States,Los Angeles,California,West,OFF-ST-10004258,Office Supplies,Storage,48.84,4,0.0,13.186800000000005,2018-08-25,2018-08-29,2018-08
CA-2019-115924,2019-09-14,2019-09-18,BE-11455,Home Office,United States,Des Moines,Iowa,Central,OFF-BI-10004040,Office Supplies,Binders,25.9,5,0.0,12.690999999999999,2019-09-14,2019-09-18,2019-09
CA-2021-161046,2021-03-05,2021-03-05,CB-12535,Corporate,United States,Southaven,Mississippi,South,OFF-EN-10003862,Office Supplies,Envelopes,42.68,4,0.0,19.6328,2021-03-05,2021-03-05,2021-03
CA-2021-161046,2021-03-05,2021-03-05,CB-12535,Corporate,United States,Southaven,Mississippi,South,TEC-AC-10004571,Technology,Accessories,299.96999999999997,3,0.0,125.98740000000001,2021-03-05,2021-03-05,2021-03
CA-2021-161046,2021-03-05,2021-03-05,CB-12535,Corporate,United States,Southaven,Mississippi,South,OFF-AP-10000891,Office Supplies,Appliances,262.24,2,0.0,78.672,2021-03-05,2021-03-05,2021-03
CA-2021-161046,2021-03-05,2021-03-05,CB-12535,Corporate,United States,Southaven,Mississippi,South,OFF-BI-10002026,Office Supplies,Binders,234.36,6,0.0,112.49279999999999,2021-03-05,2021-03-05,2021-03
US-2021-141698,2021-04-15,2021-04-21,SD-20485,Home Office,United States,Houston,Texas,Central,OFF-PA-10001826,Office Supplies,Paper,20.736000000000004,4,0.2,7.2576,2021-04-15,2021-04-21,2021-04
US-2018-105151,2018-03-30,2018-03-31,SG-20890,Corporate,United States,New York City,New York,East,OFF-AR-10001231,Office Supplies,Art,10.5,5,0.0,2.9400000000000004,2018-03-30,2018-03-31,2018-03
CA-2018-155796,2018-11-11,2018-11-15,TS-21430,Corporate,United States,Reading,Pennsylvania,East,FUR-FU-10000409,Furniture,Furnishings,23.968000000000004,2,0.2,7.7896,2018-11-11,2018-11-15,2018-11
CA-2018-155796,2018-11-11,2018-11-15,TS-21430,Corporate,United States,Reading,Pennsylvania,East,FUR-BO-10002545,Furniture,Bookcases,521.96,4,0.5,-250.5408,2018-11-11,2018-11-15,2018-11
CA-2020-127138,2020-03-12,2020-03-15,DK-13225,Corporate,United States,San Francisco,California,West,OFF-ST-10002756,Office Supplies,Storage,676.55,5,0.0,6.76550000000006,2020-03-12,2020-03-15,2020-03
CA-2020-127138,2020-03-12,2020-03-15,DK-13225,Corporate,United States,San Francisco,California,West,OFF-AP-10003842,Office Supplies,Appliances,154.9,5,0.0,40.274,2020-03-12,2020-03-15,2020-03
CA-2020-127138,2020-03-12,2020-03-15,DK-13225,Corporate,United States,San Francisco,California,West,OFF-EN-10004459,Office Supplies,Envelopes,30.56,4,0.0,14.9744,2020-03-12,2020-03-15,2020-03
CA-2020-127138,2020-03-12,2020-03-15,DK-13225,Corporate,United States,San Francisco,California,West,FUR-CH-10003746,Furniture,Chairs,770.3520000000001,3,0.2,77.03519999999997,2020-03-12,2020-03-15,2020-03
CA-2021-150602,2021-02-09,2021-02-14,ML-17395,Corporate,United States,Los Angeles,California,West,FUR-FU-10003142,Furniture,Furnishings,21.12,4,0.0,6.547199999999998,2021-02-09,2021-02-14,2021-02
CA-2018-140732,2018-11-11,2018-11-13,MA-17560,Home Office,United States,Los Angeles,California,West,TEC-PH-10001425,Technology,Phones,575.928,9,0.2,57.59279999999998,2018-11-11,2018-11-13,2018-11
CA-2018-140732,2018-11-11,2018-11-13,MA-17560,Home Office,United States,Los Angeles,California,West,OFF-AP-10001626,Office Supplies,Appliances,7.78,2,0.0,2.0228,2018-11-11,2018-11-13,2018-11
